id|count
Q15214117|3
Q15214196|2
Q1521430|2
Q15214442|2
Q15214464|2
Q152145|4
Q15214503|5
Q15214587|2
Q15214597|3
Q15214617|5
Q15214645|2
Q15214765|2
Q15214770|3
Q15214904|2
Q15214923|3
Q1521500|5
Q15215020|3
Q1521504|3
Q15215104|2
Q15215105|2
Q15215196|3
Q152152|10
Q15215294|2
Q15215295|2
Q15215319|2
Q15215462|2
Q15215477|3
Q15215478|2
Q15215683|3
Q15215980|4
Q1521613|2
Q15216220|2
Q15216235|3
Q15216253|2
Q15216267|2
Q15216280|2
Q15216291|2
Q1521630|3
Q15216374|2
Q15216383|3
Q15216402|3
Q15216443|4
Q15216529|2
Q1521653|9
Q15216531|2
Q15216617|2
Q15216629|3
Q15216704|4
Q15216772|2
Q15216810|3
Q15216839|3
Q15216849|4
Q15216852|3
Q15216866|3
Q15216871|2
Q15216873|2
Q15216879|4
Q15216881|2
Q15216914|3
Q15216973|3
Q15216974|3
Q15216981|4
Q15216987|2
Q15217129|2
Q15217288|2
Q15217297|5
Q15217422|2
Q1521754|3
Q15217543|2
Q15217590|2
Q15217662|2
Q15217692|3
Q15217726|3
Q15217808|4
Q15218385|6
Q1521841|2
Q1521877|4
Q15218787|2
Q1521901|2
Q1521909|2
Q1521938|13
Q15219501|2
Q1522009|2
Q15220586|4
Q15220588|2
Q15220594|4
Q15221004|4
Q15221058|2
Q15221129|3
Q15221132|2
Q15221149|3
Q15221163|4
Q15221165|4
Q15221311|3
Q15221332|4
Q15221379|4
Q15221422|2
Q15221432|3
Q15221444|3
Q15221457|2
Q15221461|2
Q15221468|3
Q15221480|3
Q15221492|3
Q15221505|4
Q15221513|2
Q15221535|2
Q1522154|6
Q15221548|3
Q15221550|2
Q15221552|2
Q15221585|4
Q15221595|3
Q15221600|3
Q15221601|2
Q15221608|3
Q15221622|4
Q15221678|5
Q1522169|5
Q15221693|2
Q15221758|2
Q15221776|3
Q15221781|3
Q15221798|4
Q15221802|2
Q15221803|2
Q1522181|2
Q15221824|2
Q15221825|2
Q15221829|3
Q15221831|4
Q15221833|2
Q15221839|2
Q15221841|2
Q15221842|2
Q15221843|3
Q15221846|3
Q15221870|2
Q15221885|4
Q15221887|2
Q15221948|7
Q15221954|2
Q15221963|5
Q15221974|2
Q15221980|2
Q15221981|3
Q15221985|3
Q15221988|6
Q15221993|2
Q15222039|2
Q15222044|4
Q15222046|2
Q15222047|2
Q15222050|3
Q15222060|3
Q15222068|8
Q15222074|3
Q15222097|3
Q15222099|4
Q15222136|2
Q15222146|4
Q15222172|3
Q15222187|2
Q15222195|3
Q15222232|3
Q15222240|3
Q15222245|3
Q15222248|3
Q15222279|4
Q15222287|2
Q15222289|3
Q15222304|2
Q15222307|2
Q15222320|3
Q15222325|2
Q15222343|2
Q15222356|2
Q15222368|2
Q15222485|3
Q15222500|3
Q15222514|3
Q15222518|3
Q15222522|3
Q15222531|2
Q15222543|3
Q15222547|4
Q15222548|2
Q15222549|2
Q15222550|4
Q15222552|2
Q15222554|3
Q15222555|4
Q15222556|2
Q15222557|3
Q15222558|2
Q15222576|4
Q15222591|4
Q15222657|3
Q15222673|2
Q15222693|4
Q15222695|3
Q1522275|3
Q15222926|2
Q15222962|2
Q15222979|2
Q15222990|2
Q15223026|3
Q15223043|3
Q15223082|2
Q15223115|2
Q15223139|3
Q15223175|2
Q15223178|4
Q15223201|2
Q15223215|3
Q15223220|2
Q15223252|2
Q15223259|4
Q15223302|2
Q15223307|2
Q15223309|2
Q15223311|2
Q15223320|3
Q15223328|3
Q15223334|3
Q15223336|3
Q15223404|2
Q15223407|2
Q15223411|2
Q15223413|3
Q15223422|2
Q15223426|2
Q15223440|2
Q15223441|2
Q15223467|3
Q15223468|3
Q15223520|3
Q15223526|3
Q15223598|2
Q15223671|5
Q15223711|3
Q15223754|4
Q15223784|2
Q15223796|2
Q15223811|4
Q15223824|2
Q15223838|5
Q15223851|3
Q15224|2
Q15224099|2
Q15224104|4
Q15224141|5
Q15224151|3
Q15224158|2
Q15224298|2
Q152243|46
Q15224300|2
Q15224341|5
Q15224408|2
Q15224519|7
Q15224520|7
Q15224522|6
Q15224523|6
Q15224524|6
Q15224527|2
Q15224528|5
Q15224611|6
Q15224612|6
Q15224613|2
Q15224614|6
Q15224616|2
Q15224618|8
Q15224620|6
Q15224621|7
Q15224625|2
Q15224633|5
Q15224634|6
Q15224635|6
Q15224636|6
Q15224638|7
Q15224640|3
Q15224641|6
Q15224642|6
Q15224643|6
Q15224644|5
Q15224645|4
Q15224647|5
Q15224648|5
Q15224760|3
Q15224761|6
Q15224763|5
Q15224764|6
Q15224769|4
Q15224770|8
Q15224771|6
Q15224772|6
Q15224773|7
Q15224774|6
Q15224779|6
Q15224780|6
Q15224781|6
Q15224782|2
Q15224784|6
Q15224787|2
Q15224788|6
Q15224790|6
Q15224791|7
Q15224792|9
Q15224798|5
Q15224802|3
Q15224878|3
Q15224908|6
Q15225069|2
Q15225180|5
Q1522529|3
Q15225391|2
Q15225460|5
Q15225482|2
Q15225758|2
Q1522583|2
Q15225899|4
Q15226|2
Q15226114|2
Q15226204|2
Q15226232|4
Q15226279|3
Q15226311|2
Q1522670|2
Q15226800|2
Q15226913|4
Q15226916|4
Q15227081|2
Q15227097|3
Q15227178|3
Q15227216|3
Q1522728|4
Q15227306|2
Q152275|2
Q15227729|2
Q15227769|6
Q15227896|2
Q15227911|2
Q15227950|3
Q15228117|3
Q15228215|5
Q15228250|3
Q15228273|4
Q15228275|3
Q15228314|2
Q15228320|3
Q15228343|2
Q1522836|5
Q15228431|4
Q15228528|2
Q15228607|2
Q15228619|2
Q15228620|5
Q15228621|2
Q15228622|2
Q15228625|2
Q15228626|2
Q15228627|2
Q15228628|2
Q15228630|3
Q15228679|4
Q15228689|5
Q15228717|6
Q1522874|2
Q15228778|5
Q15228780|2
Q1522879|9
Q1522881|7
Q15228813|2
Q15228825|2
Q15228838|2
Q15228847|2
Q1522886|4
Q15228873|2
Q15228912|7
Q1522892|2
Q15229|2
Q1522901|3
Q15229096|3
Q15229107|2
Q15229127|2
Q15229145|5
Q15229153|2
Q15229157|4
Q15229175|3
Q15229177|3
Q1522918|2
Q15229187|2
Q15229200|2
Q15229219|2
Q15229234|3
Q15229264|2
Q15229282|2
Q15229294|2
Q15229323|2
Q1522939|8
Q152294|18
Q15229400|2
Q15229401|6
Q15229419|17
Q15229438|5
Q15229444|2
Q15229451|3
Q15229472|3
Q15229474|3
Q15229501|3
Q15229533|2
Q15229544|3
Q15229545|3
Q15229563|2
Q15229578|2
Q15229609|2
Q15229612|3
Q15229640|2
Q1522971|2
Q15229710|2
Q15229788|2
Q1522979|2
Q15229811|3
Q15229812|2
Q15229813|2
Q15229877|3
Q1523002|7
Q15230036|2
Q15230039|3
Q1523007|3
Q1523012|5
Q1523050|2
Q15231|3
Q1523132|3
Q1523173|11
Q15231937|3
Q15232233|2
Q15232245|4
Q15232252|2
Q15232255|3
Q15232262|2
Q15232265|2
Q15232267|2
Q15232279|2
Q15232350|3
Q15232394|3
Q15232403|2
Q15232448|2
Q15232451|3
Q15232475|3
Q15232597|3
Q15232725|2
Q15232757|7
Q15232846|3
Q15232886|3
Q15232891|3
Q15232901|2
Q15232920|3
Q15232921|3
Q15232967|3
Q15232976|3
Q15233|2
Q15233015|5
Q15233047|3
Q15233052|2
Q15233065|3
Q15233076|2
Q15233087|2
Q152331|17
Q15233147|4
Q15233152|3
Q15233153|2
Q15233166|2
Q15233224|3
Q15233251|3
Q15233277|2
Q15233345|3
Q15233469|2
Q15233522|7
Q15233534|2
Q15233611|2
Q15233621|2
Q15233630|3
Q1523364|2
Q15233640|5
Q15233661|2
Q15233670|2
Q1523371|3
Q15234|3
Q1523402|5
Q1523411|2
Q15234179|3
Q1523418|2
Q1523423|2
Q15234391|2
Q1523449|2
Q1523492|3
Q15234926|4
Q15234932|2
Q1523496|2
Q15235|18
Q15235216|2
Q15235290|2
Q15235353|3
Q15235367|2
Q15235421|3
Q15235508|2
Q152356|11
Q15235648|2
Q15235687|2
Q15236|5
Q15236020|2
Q15236036|3
Q15236061|3
Q15236107|2
Q15236110|3
Q15236120|3
Q15236122|2
Q15236131|2
Q15236191|3
Q15236225|2
Q15236331|5
Q15236592|3
Q152368|15
Q1523683|3
Q152374|12
Q15237413|2
Q1523762|2
Q15237849|2
Q15237855|4
Q15237874|3
Q152379|12
Q15237933|2
Q15237971|2
Q15238|12
Q152380|25
Q15238007|3
Q15238009|2
Q15238012|3
Q15238114|5
Q15238134|3
Q15238198|3
Q15238236|2
Q15238261|2
Q1523834|15
Q15238441|4
Q15238466|2
Q15238476|3
Q152385|11
Q15238543|5
Q15238567|2
Q15238576|3
Q15238606|3
Q15238623|2
Q15238647|3
Q15238684|2
Q152387|10
Q15238849|3
Q15238866|3
Q15238924|5
Q15238966|4
Q15239011|3
Q15239174|3
Q15239201|3
Q15239212|3
Q15239576|3
Q152396|2
Q15239618|4
Q152399|4
Q1524|130
Q15240|2
Q15240318|2
Q1524046|3
Q15240490|2
Q152406|14
Q15240675|8
Q15240706|3
Q15240707|2
Q15240745|7
Q15240769|3
Q15240796|3
Q15240826|3
Q15240867|3
Q15240957|2
Q15241096|3
Q15241117|2
Q15241120|2
Q15241140|4
Q15241142|3
Q15241143|2
Q15241165|2
Q15241178|4
Q15241218|3
Q15241267|3
Q15241277|3
Q152413|18
Q15241305|2
Q15241311|4
Q15241319|4
Q15241323|2
Q15241324|2
Q15241328|5
Q15241329|2
Q15241330|4
Q15241337|3
Q15241338|2
Q15241344|3
Q15241352|3
Q15241355|4
Q15241360|2
Q15241418|4
Q15241433|3
Q15241532|3
Q15241535|2
Q1524154|2
Q15241594|2
Q15241617|2
Q15241669|3
Q15241672|2
Q15241678|2
Q15241682|4
Q15241714|3
Q15241753|2
Q152418|8
Q1524181|4
Q15241930|2
Q15241934|5
Q15241950|4
Q15241971|2
Q15242173|6
Q15242180|2
Q15242227|3
Q15242244|3
Q15242303|2
Q15242312|2
Q15242352|2
Q15242360|2
Q15242369|3
Q15242374|2
Q15242442|3
Q15242547|2
Q15242581|2
Q15242596|3
Q15242607|5
Q15242608|2
Q15242701|5
Q15242875|2
Q15242884|3
Q15242913|2
Q15242915|3
Q15242979|2
Q15243|27
Q15243036|3
Q15243074|2
Q15243075|6
Q15243085|2
Q15243134|4
Q15243140|2
Q15243164|3
Q15243167|3
Q1524318|5
Q15243182|2
Q15243190|2
Q15243281|4
Q15243306|2
Q1524332|3
Q15243329|2
Q15243392|4
Q15243393|3
Q15243404|4
Q15243418|2
Q15243445|3
Q15243488|3
Q15243582|3
Q152436|9
Q15243626|3
Q15243648|4
Q15243738|2
Q1524376|11
Q15243763|2
Q15243780|2
Q15243802|2
Q15243823|2
Q15243832|4
Q15243916|4
Q15243925|2
Q15243939|2
Q15243989|3
Q15244079|2
Q15244121|4
Q15244175|2
Q15244195|4
Q15244275|2
Q15244322|6
Q15244365|3
Q15244371|3
Q15244487|3
Q15244512|2
Q15244514|2
Q15244597|4
Q15244601|2
Q15244605|4
Q15244607|2
Q15244608|4
Q15244611|3
Q15244614|3
Q15244675|4
Q152449|18
Q15245|20
Q1524502|7
Q15245086|5
Q15245139|5
Q1524528|4
Q15245301|5
Q15245372|2
Q15245631|3
Q1524575|9
Q1524587|3
Q15245921|3
Q15245960|2
Q152462|4
Q15246278|3
Q15246284|3
Q15246559|2
Q15246697|3
Q152467|14
Q1524675|2
Q15246856|2
Q1524687|3
Q1524693|2
Q152473|6
Q1524764|6
Q15247898|3
Q15248|20
Q15248010|2
Q1524806|3
Q15248111|2
Q1524834|4
Q152484|6
Q1524895|2
Q152491|16
Q15249262|3
Q1524965|8
Q1524973|4
Q1524976|2
Q15249817|3
Q15249876|4
Q15250|17
Q152501|11
Q15250213|3
Q15250252|2
Q15250290|3
Q15250306|4
Q15250342|2
Q15250392|3
Q1525057|7
Q1525069|5
Q1525079|2
Q15250807|2
Q15251287|2
Q15251353|7
Q1525151|6
Q1525169|2
Q15251831|2
Q15252062|2
Q15252122|3
Q1525218|7
Q15252238|3
Q15252279|2
Q15252301|4
Q15252338|3
Q1525236|6
Q15252377|3
Q15252406|3
Q15252418|2
Q15252469|2
Q15252474|2
Q15252477|7
Q15252508|2
Q15252537|2
Q15252569|3
Q15252592|2
Q15252620|2
Q15252622|2
Q15252690|4
Q15252739|3
Q1525274|2
Q15252770|2
Q15252774|2
Q15252792|2
Q15252861|4
Q15252865|4
Q15252891|6
Q1525295|3
Q1525301|4
Q15253019|4
Q15253070|3
Q15253277|4
Q15253301|6
Q15253374|2
Q15253375|2
Q15253400|2
Q15253474|2
Q15253488|2
Q15253524|4
Q15253570|4
Q15253654|5
Q15253717|3
Q15254131|2
Q15254133|2
Q15254425|3
Q15254500|2
Q1525461|3
Q15254773|2
Q15254781|2
Q15254890|2
Q15254920|2
Q15255|4
Q1525505|5
Q1525517|2
Q1525525|2
Q1525544|9
Q1525566|3
Q1525568|4
Q1525583|4
Q15255896|6
Q15256|13
Q15256026|2
Q15256059|6
Q15256192|3
Q15256195|2
Q1525623|4
Q15256305|2
Q15256337|5
Q1525634|4
Q15256355|4
Q15256487|3
Q15256577|2
Q15256605|2
Q15256614|3
Q15256632|3
Q1525664|3
Q15256693|2
Q152567|13
Q15256714|3
Q15256796|2
Q15256810|4
Q15256820|3
Q15256839|6
Q15256938|2
Q15258|2
Q15258004|3
Q152593|6
Q15260036|2
Q15260070|3
Q15260076|2
Q15260081|2
Q15260100|2
Q15260102|3
Q15260112|3
Q15260126|2
Q15260141|3
Q15260142|2
Q15260178|2
Q15260179|2
Q152602|17
Q15260232|3
Q15260288|2
Q15260291|2
Q15260300|3
Q15260312|2
Q15260393|2
Q15260495|7
Q15260737|3
Q15260742|3
Q15260811|3
Q15260815|2
Q15260828|2
Q15260877|3
Q15260923|3
Q15260983|4
Q15260987|2
Q15260988|3
Q15260989|3
Q15260991|3
Q15260994|2
Q15261|6
Q15261021|3
Q15261024|2
Q15261063|2
Q15261070|2
Q15261074|2
Q15261079|2
Q15261080|4
Q15261159|2
Q15261165|2
Q15261172|6
Q15261199|2
Q15261200|3
Q15261202|4
Q15261285|3
Q15261350|3
Q15261448|3
Q15261453|3
Q15261469|2
Q15261572|3
Q15261586|5
Q15261777|3
Q15261962|2
Q15261963|4
Q15261964|2
Q15262071|2
Q15262079|7
Q15262095|2
Q15262146|3
Q15262153|3
Q15262165|2
Q15262177|2
Q15262195|2
Q15262197|4
Q15262242|5
Q15262250|3
Q15262251|4
Q15262256|3
Q15262264|4
Q15262266|2
Q15262304|3
Q15262357|2
Q15262359|4
Q15262360|2
Q15262418|2
Q15262439|4
Q15262503|4
Q15262509|5
Q15262566|2
Q15262632|2
Q15262654|2
Q15262658|2
Q15262659|2
Q15262691|2
Q15262733|2
Q15262740|3
Q15262765|2
Q15262888|3
Q15262929|6
Q15262945|3
Q15262958|2
Q15262970|5
Q15263|5
Q15263102|2
Q15263135|5
Q15263231|3
Q15263237|3
Q15263380|2
Q15263410|2
Q15263527|3
Q15263543|6
Q15263563|3
Q15263565|4
Q15263601|4
Q15263602|3
Q15263643|4
Q15263686|7
Q15263736|3
Q15263910|3
Q15263924|3
Q15263925|4
Q15263940|4
Q15263959|2
Q15264|7
Q15264070|2
Q15264077|2
Q15264087|3
Q15264108|2
Q15264187|3
Q15264197|3
Q15264267|3
Q15264284|2
Q1526440|2
Q15264400|4
Q15264401|2
Q15264402|4
Q15264434|4
Q15264708|5
Q15264766|2
Q15264823|3
Q15264825|2
Q15264826|2
Q15264829|2
Q15264833|3
Q15264850|3
Q15264863|3
Q15264873|2
Q15264943|2
Q15264987|4
Q15265|28
Q15265056|3
Q15265140|2
Q15265185|2
Q15265187|2
Q15265252|2
Q15265261|8
Q15265301|4
Q15265366|2
Q15265367|2
Q15265411|3
Q15265415|2
Q15265425|8
Q15265478|5
Q15265583|7
Q15265590|4
Q15265629|6
Q15265642|3
Q15265645|2
Q15265660|2
Q15265707|3
Q15265788|4
Q15265791|3
Q15265826|2
Q15265843|3
Q15265870|2
Q15265879|2
Q152659|7
Q15265939|2
Q15265950|2
Q15266026|3
Q15266028|3
Q15266070|2
Q152661|11
Q15266118|2
Q15266119|2
Q15266124|3
Q15266274|4
Q15266278|4
Q15266279|4
Q15266287|3
Q15266336|3
Q1526659|8
Q15266680|3
Q1526674|2
Q15266810|3
Q15266923|2
Q1526709|9
Q1526711|2
Q15267147|3
Q15267542|2
Q15267819|2
Q15268092|2
Q15268216|5
Q15268319|2
Q15268417|3
Q15268605|3
Q15268620|4
Q15268669|2
Q15268975|2
Q15268993|4
Q15269109|3
Q15269113|2
Q15269115|2
Q15269428|2
Q1526948|12
Q15269594|3
Q15269618|3
Q15269640|3
Q15269652|2
Q15269738|3
Q15269741|3
Q15269783|3
Q15269787|6
Q15269817|3
Q15269823|3
Q15269826|3
Q15269841|2
Q15269846|2
Q15269853|3
Q15269855|4
Q15269865|3
Q15269867|3
Q15269874|2
Q15269894|2
Q15269896|2
Q15269903|2
Q15269905|2
Q15269909|3
Q15269911|2
Q15269918|3
Q15269922|3
Q15269928|2
Q15269938|2
Q15269939|2
Q15269956|5
Q15269959|3
Q15269962|6
Q15269964|2
Q15269965|2
Q15269982|2
Q15269990|3
Q15270|10
Q15270000|2
Q15270003|2
Q15270025|2
Q15270040|5
Q15270056|4
Q15270059|2
Q15270072|3
Q15270079|2
Q15270098|2
Q15270102|6
Q15270113|2
Q15270130|2
Q15270133|3
Q15270135|3
Q15270137|2
Q15270143|4
Q15270146|3
Q15270155|2
Q15270157|3
Q15270169|2
Q15270180|2
Q15270181|3
Q15270187|2
Q15270189|3
Q15270198|2
Q15270204|2
Q15270206|2
Q15270207|4
Q15270208|4
Q15270296|2
Q15270316|2
Q15270330|3
Q15270332|3
Q15270346|2
Q15270375|2
Q152704|17
Q15270491|2
Q15270726|2
Q15270732|2
Q15270736|2
Q15270749|2
Q15270766|4
Q15270816|3
Q15270818|2
Q15271|3
Q1527123|4
Q15271259|3
Q15271282|3
Q15271314|3
Q15271332|3
Q1527142|4
Q1527171|2
Q15271869|3
Q15271870|2
Q15271914|2
Q15271935|3
Q15272063|3
Q15272158|3
Q15272287|2
Q1527236|6
Q15272362|2
Q15272387|2
Q15272408|2
Q1527243|12
Q15272454|2
Q15272518|3
Q152726|2
Q15272600|3
Q15272645|3
Q15272666|2
Q15272668|2
Q15272671|2
Q15272672|2
Q15272673|3
Q15272677|5
Q15272680|2
Q15272684|2
Q15272687|2
Q15272688|3
Q15272692|2
Q15272695|3
Q15272696|2
Q15272699|2
Q15272705|2
Q15272707|2
Q15272709|3
Q15272711|2
Q15272713|2
Q15272718|3
Q15272720|2
Q15272721|5
Q15272793|5
Q15272806|3
Q15272928|5
Q15272930|6
Q15273|11
Q15273233|5
Q15273302|2
Q15273324|2
Q15273390|3
Q15273395|2
Q15273581|6
Q15273629|4
Q15273742|4
Q15273757|6
Q15273885|3
Q1527389|6
Q15273982|4
Q15274|16
Q15274187|4
Q15274196|3
Q15274198|6
Q15274217|3
Q15274266|5
Q15274291|2
Q15274334|3
Q15274347|2
Q15274352|3
Q15274372|4
Q15274588|2
Q15274607|3
Q15274622|5
Q15274654|3
Q1527491|2
Q15274969|4
Q15275|18
Q15275052|2
Q15275079|2
Q15275138|3
Q15275229|2
Q1527524|12
Q15275308|2
Q15275451|2
Q15275455|2
Q15275457|2
Q15275459|4
Q15275463|4
Q15275466|2
Q15275488|3
Q15275506|3
Q15275548|2
Q15275571|2
Q15275575|2
Q15275584|2
Q1527566|4
Q15275661|2
Q15275701|3
Q15275756|3
Q15275759|3
Q15275774|5
Q15275787|3
Q15275832|3
Q15275970|2
Q15276322|4
Q15276371|5
Q15276413|6
Q15276415|2
Q15276511|3
Q15276537|3
Q15276539|2
Q15276554|3
Q15276561|2
Q15276563|2
Q15276576|3
Q15276581|3
Q15276591|4
Q15276595|2
Q15276602|2
Q15276644|2
Q15276656|2
Q15276683|3
Q15276744|3
Q15276752|3
Q15276773|3
Q15276801|3
Q15276874|2
Q15276937|3
Q15276946|2
Q15276949|2
Q15276967|4
Q15276973|4
Q15277016|2
Q15277034|2
Q15277050|4
Q15277086|2
Q15277183|2
Q15277197|4
Q15277201|2
Q1527722|4
Q15277220|2
Q15277221|3
Q15277301|2
Q15277338|3
Q15277356|2
Q15277375|4
Q15277392|4
Q15277524|2
Q15277527|2
Q15277528|2
Q15277551|2
Q15277567|2
Q15277651|2
Q15277734|3
Q15277745|2
Q15277855|3
Q15277925|4
Q15277931|3
Q15277996|5
Q15278120|6
Q15278153|2
Q15278162|5
Q15278320|3
Q15278388|2
Q1527840|3
Q15278443|3
Q15278448|2
Q15278508|2
Q15278545|3
Q15278556|2
Q15278592|3
Q15278751|2
Q15278769|3
Q15278794|6
Q15278803|5
Q15278809|3
Q15278810|2
Q15278853|2
Q15278869|3
Q15278937|2
Q15278961|2
Q15279|21
Q15279459|7
Q15280349|4
Q15280385|3
Q1528087|6
Q15281|17
Q15281894|3
Q1528192|14
Q1528245|2
Q15282600|4
Q152828|9
Q1528286|2
Q1528294|2
Q15283|2
Q152831|28
Q1528332|5
Q1528361|10
Q15284684|2
Q15285|3
Q15285139|7
Q1528560|2
Q1528601|2
Q15286746|3
Q15287|20
Q152872|19
Q15288|49
Q1529000|4
Q1529011|6
Q152902|4
Q1529042|2
Q1529054|14
Q15290551|4
Q152906|2
Q1529077|8
Q15291|2
Q1529146|4
Q152916|3
Q15293|2
Q152933|2
Q1529343|4
Q1529367|7
Q15295|3
Q1529516|6
Q15296|2
Q1529669|6
Q15296924|3
Q1529716|9
Q1529744|11
Q1529753|4
Q1529881|9
Q15299103|5
Q15299104|3
Q1529966|12
Q1529978|2
Q1530|94
Q15300699|2
Q15300851|4
Q1530094|3
Q15301|22
Q1530128|2
Q1530148|2
Q15302|2
Q1530207|3
Q1530258|2
Q1530295|12
Q15303027|9
Q15303379|2
Q15303742|2
Q15303828|10
Q1530387|2
Q1530423|2
Q1530442|20
Q1530459|2
Q1530462|4
Q15304913|7
Q15305|7
Q153057|4
Q15306|7
Q15306825|2
Q1530699|2
Q15307|7
Q1530717|3
Q1530753|15
Q153085|31
Q1530863|12
Q1530872|3
Q15309|8
Q15309259|2
Q15309766|3
Q1530983|3
Q1530993|2
Q15310|4
Q15311|14
Q15312|2
Q153129|4
Q153143|2
Q1531454|2
Q15320|17
Q1532009|3
Q1532029|2
Q1532048|10
Q1532109|6
Q1532118|3
Q1532147|2
Q1532176|3
Q1532179|3
Q15322|8
Q1532240|7
Q1532242|6
Q1532245|2
Q15323|19
Q1532371|11
Q1532472|2
Q1532522|2
Q1532634|13
Q1533|24
Q1533048|2
Q153310|4
Q1533122|2
Q1533192|4
Q1533209|4
Q1533261|3
Q153331|2
Q1533441|2
Q1533452|6
Q1533510|2
Q1533528|10
Q1533589|5
Q15336|24
Q1533623|6
Q15337|3
Q1533714|5
Q1533793|12
Q153380|24
Q1533868|3
Q1533889|7
Q1533897|9
Q15339|24
Q153392|14
Q153394|5
Q153412|6
Q1534153|6
Q1534212|5
Q1534252|5
Q1534265|2
Q1534273|2
Q153434|24
Q1534350|2
Q1534369|6
Q1534385|5
Q1534419|10
Q1534450|10
Q1534487|7
Q153453|6
Q15346256|2
Q153464|4
Q1534688|70
Q1534693|11
Q1534710|11
Q1534757|3
Q153490|8
Q1534934|3
Q153498|2
Q1535009|4
Q153506|9
Q1535066|6
Q153511|5
Q153512|2
Q1535123|12
Q1535148|13
Q153516|3
Q153518|4
Q1535189|16
Q1535195|4
Q153521|2
Q153528|3
Q153530|7
Q1535333|6
Q1535385|8
Q153549|7
Q1535541|15
Q153565|22
Q1535690|3
Q1535737|15
Q1535751|9
Q1535776|4
Q1535828|18
Q1535905|13
Q1535929|12
Q1535985|5
Q1536045|11
Q1536064|2
Q153609|11
Q1536292|11
Q1536305|14
Q1536321|8
Q1536345|21
Q1536356|17
Q153636|2
Q1536402|7
Q1536424|2
Q1536425|12
Q1536437|8
Q1536445|5
Q153647|14
Q153649|5
Q153655|7
Q153662|3
Q153663|25
Q1536744|3
Q153675|15
Q153676|9
Q1536762|3
Q1536798|2
Q153683|2
Q15368307|2
Q153684|7
Q1536880|13
Q1536891|7
Q1536917|6
Q1536932|4
Q1536978|4
Q153698|7
Q153703|4
Q1537084|4
Q153715|18
Q1537157|16
Q1537181|2
Q1537193|2
Q1537215|7
Q1537265|5
Q1537283|6
Q1537304|3
Q1537314|7
Q153734|14
Q1537348|4
Q1537442|3
Q1537453|5
Q1537463|6
Q153749|9
Q1537547|4
Q1537647|6
Q1537694|3
Q1537700|21
Q1537710|6
Q1537733|6
Q1537752|4
Q1537762|2
Q1537771|2
Q1537774|4
Q15378|20
Q15378589|3
Q15378660|3
Q153787|12
Q1537887|5
Q153789|4
Q15379|9
Q15379112|2
Q1537912|4
Q15379164|2
Q15379195|2
Q15379256|3
Q1537929|5
Q1537977|11
Q1538|13
Q1538073|14
Q153809|37
Q1538093|8
Q1538205|5
Q153822|17
Q1538332|5
Q1538358|2
Q153840|17
Q1538454|3
Q1538524|5
Q1538610|3
Q1538615|3
Q1538617|17
Q1538623|8
Q1538720|3
Q1538755|8
Q1538813|4
Q1538938|5
Q15390342|4
Q15391710|2
Q153945|8
Q1539523|10
Q1539707|9
Q153972|19
Q153974|3
Q1539772|19
Q1539961|12
Q15400|3
Q154002|8
Q1540057|6
Q1540063|9
Q1540098|5
Q1540144|6
Q1540147|7
Q1540159|2
Q15401946|8
Q1540206|11
Q1540215|9
Q1540243|10
Q1540487|4
Q1540491|6
Q1540498|2
Q1540574|6
Q1540594|4
Q1540755|2
Q1540784|7
Q15409323|3
Q1540943|5
Q1540958|2
Q15410065|6
Q15410151|2
Q15410152|2
Q15410555|7
Q1541056|11
Q15411244|4
Q15411361|6
Q1541246|9
Q1541257|10
Q1541370|4
Q1541429|10
Q1541751|5
Q154180|13
Q15420|2
Q1542127|8
Q1542132|5
Q154226|13
Q1542268|4
Q1542451|9
Q1542459|18
Q1542471|13
Q1542520|9
Q1542528|14
Q1542537|9
Q1542545|6
Q1542547|3
Q1542553|2
Q1542610|14
Q1542628|7
Q1542630|5
Q1542679|22
Q15427318|3
Q15427588|2
Q1542784|5
Q15427897|5
Q1542840|6
Q1542855|8
Q1542856|3
Q1542859|10
Q1542865|2
Q1542869|9
Q1542874|15
Q1542953|8
Q1542959|2
Q1542960|2
Q1542964|2
Q1542969|4
Q1543031|3
Q1543033|8
Q1543067|2
Q1543131|8
Q1543171|6
Q1543213|4
Q1543293|3
Q1543305|2
Q1543485|4
Q1543583|2
Q1543632|4
Q1543638|5
Q1543660|6
Q1543681|2
Q154372|16
Q1543751|6
Q1543984|3
Q1544015|2
Q1544023|3
Q1544024|3
Q1544089|6
Q1544156|14
Q1544213|14
Q154422|3
Q1544231|4
Q1544267|14
Q1544276|4
Q1544313|6
Q1544334|17
Q1544340|10
Q1544353|2
Q1544388|15
Q154447|4
Q1544547|4
Q1544549|4
Q1544595|8
Q1544633|6
Q1544647|8
Q1544663|7
Q1544678|3
Q1544689|5
Q1544730|11
Q1544731|8
Q1544743|12
Q1544752|3
Q1544796|13
Q1544807|2
Q1544834|16
Q1545224|14
Q1545258|2
Q1545285|4
Q1545321|8
Q15454005|2
Q15454257|3
Q1545452|6
Q1545475|2
Q1545708|13
Q1545797|3
Q1545913|3
Q1545923|10
Q1545935|7
Q1546115|7
Q1546119|2
Q1546166|7
Q1546192|6
Q15462101|2
Q1546221|5
Q154630|8
Q154648|4
Q1546490|3
Q1546508|2
Q1546553|14
Q154661|11
Q1546616|4
Q1546685|7
Q154669|6
Q1546756|5
Q154682|27
Q1546823|3
Q1546844|2
